Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-33.24784	-53.6589	20.41105	1.224146	0.02903749	1.139444
6	-28.04327	-48.15288	20.10961	1.008868	0.1907347	1.005324
12	-26.66748	-46.76204	20.09455	1.325369	0.1907347	0.5769088
18	-29.37982	-50.10285	20.72304	0.07150253	0.4171153	0.7599124
24	-34.0312	-52.1667	18.1355	1.168175	0.1373315	2.446959
30	-34.5504	-52.40463	17.85424	0.6926728	0.4404653	2.446959
36	-34.26035	-52.31263	18.05227	0.6705484	0.4404653	2.335747
42	-33.8876	-53.19163	19.30403	0.7135897	0.5112959	1.35566
48	-32.68412	-52.00751	19.32339	0.381415	0.5112959	1.592613
54	-31.3782	-50.61805	19.23986	1.273493	0.05871646	1.878892
60	-33.67274	-52.09155	18.4188	0.1016179	0.9144276	2.047334
66	-30.44481	-47.34039	16.89558	0.2585834	0.5651428	3.169782
72	-28.86388	-49.94532	21.08144	0.1590228	0.1306226	1.083865
78	-31.59331	-52.0515	20.45818	0.175736	0.3757475	1.03466
84	-32.91333	-51.32772	18.41439	1.345182	0.5686041	1.485504
90	-26.18004	-46.78753	20.60749	0.5196114	0.09374112	1.309815
96	-29.44594	-50.27392	20.82797	0.08975173	0.03808945	1.668701
102	-27.02566	-47.18505	20.15939	1.491259	0.09812094	0.2975332
108	-30.61691	-50.17862	19.56171	0.6092748	0.4575653	1.305599
114	-33.75765	-49.96558	16.20793	2.323843	3.843825	0.426245
120	-26.67478	-47.49101	20.81623	0.5438654	0.01733965	1.389159
126	-34.80899	-53.73904	18.93005	1.155593	0.5537961	1.245748
132	-29.96136	-50.74096	20.7796	0.2824421	0.2822024	0.786436
138	-28.47853	-50.05745	21.57893	0.221313	0.07163333	0.7341765
144	-27.7761	-49.37517	21.59907	0.221313	0.05346373	0.8299201
150	-29.15743	-49.4956	20.33817	0.04767638	0.1797613	1.63059
156	-28.27365	-48.67833	20.40467	0.6255714	0.01431126	1.63059
162	-29.6807	-50.23217	20.55146	1.15697	0.1065414	0.4044757
168	-33.42718	-52.43176	19.00458	1.470697	0.6598345	0.3778298
174	-34.58462	-51.65354	17.06892	0.6744817	1.371071	2.281808
180	-33.45756	-48.94843	15.49087	1.42768	6.667194	1.462173
186	-28.97541	-48.19389	19.21849	1.782166	0.3609169	0.554697
192	-26.62772	-47.1919	20.56418	0.7366191	0.2136982	0.6967157
198	-27.95854	-47.3766	19.41806	0.7384117	0.9389265	0.6150275
204	-23.81919	-43.95076	20.13157	1.580597	0.09652171	0.3467675
210	-25.83183	-43.8138	17.98197	1.692415	1.513964	0.4458236
216	-28.74166	-48.89072	20.14906	0.3849796	0.2158288	1.440078
222	-31.16604	-50.91089	19.74485	0.2546665	0.8130925	1.012066
228	-29.49596	-50.67439	21.17843	0.9186677	0.02035807	0.6022996
234	-37.97602	-54.10949	16.13347	2.009493	2.348536	1.594337
240	-32.32785	-49.91072	17.58287	1.778804	1.889547	0.3372139
246	-30.20123	-48.50969	18.30846	1.823755	0.805365	0.2489097
252	-30.97364	-48.78017	17.80653	1.911396	1.463572	0.4982977
258	-30.7039	-48.20411	17.50021	1.911396	1.912929	0.45599
264	-41.24853	-57.25806	16.00953	0.3200597	0.498466	3.71414
270	-32.59393	-51.85416	19.26023	1.20364	0.349197	1.235877
276	-34.69652	-51.67203	16.97551	1.840637	2.116146	1.162222
282	-37.90022	-57.67203	19.77181	1.840637	0.1319707	0.4133569
288	-35.37798	-53.11528	17.73729	1.824367	1.6368	0.6378181
294	-42.06992	-60.57018	18.50026	1.164392	0.7559265	1.36233
300	-37.61953	-55.81126	18.19173	2.280923	0.3422993	1.240797
306	-37.96364	-54.8389	16.87526	3.322527	0.918671	0.4617055
312	-35.06148	-52.74612	17.68463	2.410319	0.9872937	0.3794896
318	-29.17248	-47.93045	18.75798	2.054686	0.3274327	0.9571445
324	-25.86093	-46.1762	20.31527	0.4815946	0.1725698	1.337597
330	-28.82152	-47.22797	18.40646	2.026457	0.03048712	2.025196
336	-30.18524	-49.46127	19.27603	1.835997	0.3031636	0.6077832
342	-30.20542	-48.55736	18.35194	1.835997	0.8218916	0.2930633
348	-39.22018	-57.27604	18.05587	0.2928534	1.106641	2.034506
354	-35.7864	-54.2768	18.49041	2.459633	0.1791623	0.1472867
360	-32.02631	-50.20489	18.17859	0.8779572	0.310898	2.289859
366	-29.32065	-49.11645	19.7958	1.908708	0.02942608	0.1792472
372	-29.02053	-48.83408	19.81356	1.930909	0.07189541	0.2806899
378	-24.15476	-43.74761	19.59285	1.811588	0.002703794	0.222368
384	-33.56951	-53.21964	19.65014	0.3343351	0.3624526	1.586696
390	-27.53479	-47.76165	20.22686	0.2636714	0.1269675	1.686939
396	-24.46411	-45.54636	21.08225	0.5826394	0.01417151	1.129275
